REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/03/01 04:25:00,7216.3,142.31,TRADE
NSW1,2025/03/01 04:30:00,7096.31,121.72,TRADE
NSW1,2025/03/01 04:35:00,7211.98,121.63,TRADE
NSW1,2025/03/01 04:40:00,7224,122.53,TRADE
NSW1,2025/03/01 04:45:00,7284.02,125.22,TRADE
NSW1,2025/03/01 04:50:00,7264.32,141.52,TRADE
NSW1,2025/03/01 04:55:00,7196.98,123.87,TRADE
NSW1,2025/03/01 05:00:00,7186.95,124.38,TRADE
NSW1,2025/03/01 05:05:00,7268.97,123.20,TRADE
NSW1,2025/03/01 05:10:00,7369.88,124.17,TRADE
NSW1,2025/03/01 05:15:00,7279.44,124.50,TRADE
NSW1,2025/03/01 05:20:00,7315.61,124.71,TRADE
NSW1,2025/03/01 05:25:00,7387.96,126.97,TRADE
NSW1,2025/03/01 05:30:00,7423.58,143.02,TRADE
NSW1,2025/03/01 05:35:00,7440.19,128.33,TRADE
NSW1,2025/03/01 05:40:00,7394.25,164.69,TRADE
NSW1,2025/03/01 05:45:00,7372.56,160.17,TRADE
NSW1,2025/03/01 05:50:00,7430.52,176.09,TRADE
NSW1,2025/03/01 05:55:00,7388.74,167.05,TRADE
NSW1,2025/03/01 06:00:00,7433.53,176.57,TRADE
NSW1,2025/03/01 06:05:00,7457.05,173.99,TRADE
NSW1,2025/03/01 06:10:00,7424.48,178.13,TRADE
NSW1,2025/03/01 06:15:00,7505.9,246.82,TRADE
NSW1,2025/03/01 06:20:00,7456.52,169.49,TRADE
NSW1,2025/03/01 06:25:00,7468.39,152.67,TRADE
NSW1,2025/03/01 06:30:00,7519.95,124.58,TRADE
NSW1,2025/03/01 06:35:00,7456.12,108.89,TRADE
NSW1,2025/03/01 06:40:00,7531.41,106.92,TRADE
NSW1,2025/03/01 06:45:00,7532.06,76,TRADE
NSW1,2025/03/01 06:50:00,7533.79,59.22,TRADE
NSW1,2025/03/01 06:55:00,7617.1,53.58,TRADE
NSW1,2025/03/01 07:00:00,7495.97,30.10,TRADE
NSW1,2025/03/01 07:05:00,7542.99,57.01,TRADE
NSW1,2025/03/01 07:10:00,7635.33,57.01,TRADE
NSW1,2025/03/01 07:15:00,7613.1,19.06,TRADE
NSW1,2025/03/01 07:20:00,7552.29,20.88,TRADE
NSW1,2025/03/01 07:25:00,7528.42,20.83,TRADE
NSW1,2025/03/01 07:30:00,7544.12,31.37,TRADE
NSW1,2025/03/01 07:35:00,7454.87,-12.44,TRADE
NSW1,2025/03/01 07:40:00,7255.36,4.26,TRADE
NSW1,2025/03/01 07:45:00,7394.45,31.53,TRADE
NSW1,2025/03/01 07:50:00,7310.64,18.65,TRADE
NSW1,2025/03/01 07:55:00,7326.04,32.29,TRADE
NSW1,2025/03/01 08:00:00,7201.07,11.45,TRADE
NSW1,2025/03/01 08:05:00,7335.19,36,TRADE
NSW1,2025/03/01 08:10:00,7358.45,44.81,TRADE
NSW1,2025/03/01 08:15:00,7321.41,35.18,TRADE
NSW1,2025/03/01 08:20:00,7193.94,14.68,TRADE
NSW1,2025/03/01 08:25:00,7062.6,8.58,TRADE
NSW1,2025/03/01 08:30:00,7057.88,1,TRADE
NSW1,2025/03/01 08:35:00,6989.35,8.78,TRADE
NSW1,2025/03/01 08:40:00,7084.44,19.77,TRADE
NSW1,2025/03/01 08:45:00,7039.96,8.96,TRADE
NSW1,2025/03/01 08:50:00,6740.84,8.57,TRADE
NSW1,2025/03/01 08:55:00,6710.4,1.74,TRADE
NSW1,2025/03/01 09:00:00,6671.74,0,TRADE
NSW1,2025/03/01 09:05:00,6646.6,8.85,TRADE
NSW1,2025/03/01 09:10:00,6701.44,46.50,TRADE
NSW1,2025/03/01 09:15:00,6523.58,24.13,TRADE
NSW1,2025/03/01 09:20:00,6468.09,0,TRADE
NSW1,2025/03/01 09:25:00,6490.97,9.08,TRADE
NSW1,2025/03/01 09:30:00,6466.58,9.12,TRADE
NSW1,2025/03/01 09:35:00,6410.82,9.02,TRADE
NSW1,2025/03/01 09:40:00,6420.77,-2,TRADE
NSW1,2025/03/01 09:45:00,6451.6,9.06,TRADE
NSW1,2025/03/01 09:50:00,6441.43,1,TRADE
NSW1,2025/03/01 09:55:00,6458.65,0,TRADE
NSW1,2025/03/01 10:00:00,6424.44,8.86,TRADE
NSW1,2025/03/01 10:05:00,6287.17,8.72,TRADE
NSW1,2025/03/01 10:10:00,6339.84,8.86,TRADE
NSW1,2025/03/01 10:15:00,6303.17,8.84,TRADE
NSW1,2025/03/01 10:20:00,6248.49,8.93,TRADE
NSW1,2025/03/01 10:25:00,6245.46,0,TRADE
NSW1,2025/03/01 10:30:00,6243.93,-2.47,TRADE
NSW1,2025/03/01 10:35:00,6097.56,-2,TRADE
NSW1,2025/03/01 10:40:00,6101.52,-0.38,TRADE
NSW1,2025/03/01 10:45:00,6157.35,0,TRADE
NSW1,2025/03/01 10:50:00,6197.7,-3.99,TRADE
NSW1,2025/03/01 10:55:00,6196.64,-19.57,TRADE
NSW1,2025/03/01 11:00:00,6140.65,-16.09,TRADE
NSW1,2025/03/01 11:05:00,6063.51,-21.16,TRADE
NSW1,2025/03/01 11:10:00,6145.6,-8.90,TRADE
NSW1,2025/03/01 11:15:00,6095.3,-21.19,TRADE
NSW1,2025/03/01 11:20:00,6146.05,-14.99,TRADE
NSW1,2025/03/01 11:25:00,6023.48,-14.99,TRADE
NSW1,2025/03/01 11:30:00,6030.78,-14.99,TRADE
NSW1,2025/03/01 11:35:00,6054.18,-22,TRADE
NSW1,2025/03/01 11:40:00,6132.96,-14.99,TRADE
NSW1,2025/03/01 11:45:00,6027.48,-23.94,TRADE
NSW1,2025/03/01 11:50:00,6147.37,-21.68,TRADE
NSW1,2025/03/01 11:55:00,6177.93,-22,TRADE
NSW1,2025/03/01 12:00:00,6109.71,-24.64,TRADE
NSW1,2025/03/01 12:05:00,6264.65,-24.18,TRADE
NSW1,2025/03/01 12:10:00,6329.66,-23.92,TRADE
NSW1,2025/03/01 12:15:00,6317.62,-24.24,TRADE
NSW1,2025/03/01 12:20:00,6424.59,-23.97,TRADE
NSW1,2025/03/01 12:25:00,6399.59,-20.10,TRADE
NSW1,2025/03/01 12:30:00,6462.42,-22,TRADE
NSW1,2025/03/01 12:35:00,6499.37,-10.45,TRADE
NSW1,2025/03/01 12:40:00,6433.44,-10.21,TRADE
NSW1,2025/03/01 12:45:00,6547.36,-9.50,TRADE
NSW1,2025/03/01 12:50:00,6454.21,-14.99,TRADE
NSW1,2025/03/01 12:55:00,6558.9,-14.99,TRADE
NSW1,2025/03/01 13:00:00,6770.74,-10.31,TRADE
NSW1,2025/03/01 13:05:00,6813.26,-14.99,TRADE
NSW1,2025/03/01 13:10:00,6820.22,-14.99,TRADE
NSW1,2025/03/01 13:15:00,6854.57,-11.81,TRADE
NSW1,2025/03/01 13:20:00,6894.39,-2,TRADE
NSW1,2025/03/01 13:25:00,6971.49,11.98,TRADE
NSW1,2025/03/01 13:30:00,7150.75,11.73,TRADE
NSW1,2025/03/01 13:35:00,7438.79,36,TRADE
NSW1,2025/03/01 13:40:00,7449.41,18.56,TRADE
NSW1,2025/03/01 13:45:00,7396.94,11.79,TRADE
NSW1,2025/03/01 13:50:00,7581.02,18.37,TRADE
NSW1,2025/03/01 13:55:00,7580.86,36,TRADE
NSW1,2025/03/01 14:00:00,7707,38.99,TRADE
NSW1,2025/03/01 14:05:00,7890.66,65.25,TRADE
NSW1,2025/03/01 14:10:00,7904.74,36,TRADE
NSW1,2025/03/01 14:15:00,7996.5,64.93,TRADE
NSW1,2025/03/01 14:20:00,8014.82,56.98,TRADE
NSW1,2025/03/01 14:25:00,8137.91,56.98,TRADE
NSW1,2025/03/01 14:30:00,8241.19,63.33,TRADE
NSW1,2025/03/01 14:35:00,8261.65,36,TRADE
NSW1,2025/03/01 14:40:00,8406.96,84.24,TRADE
NSW1,2025/03/01 14:45:00,8437.37,57.01,TRADE
NSW1,2025/03/01 14:50:00,8608.97,82.85,TRADE
NSW1,2025/03/01 14:55:00,8571.71,56.98,TRADE
NSW1,2025/03/01 15:00:00,8560.06,57.01,TRADE
NSW1,2025/03/01 15:05:00,8658.48,49.24,TRADE
NSW1,2025/03/01 15:10:00,8586.73,-10.97,TRADE
NSW1,2025/03/01 15:15:00,8843.75,97.01,TRADE
NSW1,2025/03/01 15:20:00,8859.26,96.16,TRADE
NSW1,2025/03/01 15:25:00,8924.57,57.01,TRADE
NSW1,2025/03/01 15:30:00,8918.92,36,TRADE
NSW1,2025/03/01 15:35:00,9103.6,36,TRADE
NSW1,2025/03/01 15:40:00,9283.9,36,TRADE
NSW1,2025/03/01 15:45:00,9344.6,38.47,TRADE
NSW1,2025/03/01 15:50:00,9517.45,36,TRADE
NSW1,2025/03/01 15:55:00,9596.9,36.01,TRADE
NSW1,2025/03/01 16:00:00,9749.97,80.67,TRADE
NSW1,2025/03/01 16:05:00,9826.53,10.57,TRADE
NSW1,2025/03/01 16:10:00,9883,12.87,TRADE
NSW1,2025/03/01 16:15:00,9961.95,10.57,TRADE
NSW1,2025/03/01 16:20:00,10130.43,-2.85,TRADE
NSW1,2025/03/01 16:25:00,10276.04,10.47,TRADE
NSW1,2025/03/01 16:30:00,10462.81,57.01,TRADE
NSW1,2025/03/01 16:35:00,10508.43,60,TRADE
NSW1,2025/03/01 16:40:00,10571.26,72.47,TRADE
NSW1,2025/03/01 16:45:00,10500.32,57.01,TRADE
NSW1,2025/03/01 16:50:00,10684.12,69.96,TRADE
NSW1,2025/03/01 16:55:00,10691.64,93.55,TRADE
NSW1,2025/03/01 17:00:00,10818.61,91.12,TRADE
NSW1,2025/03/01 17:05:00,10837.39,85.94,TRADE
NSW1,2025/03/01 17:10:00,10942.88,92.39,TRADE
NSW1,2025/03/01 17:15:00,11111.32,120.89,TRADE
NSW1,2025/03/01 17:20:00,11282.1,129.26,TRADE
NSW1,2025/03/01 17:25:00,11320.49,131.28,TRADE
NSW1,2025/03/01 17:30:00,11330.1,143.68,TRADE
NSW1,2025/03/01 17:35:00,11631.84,132.44,TRADE
NSW1,2025/03/01 17:40:00,11482.67,163.97,TRADE
NSW1,2025/03/01 17:45:00,11516.77,189.90,TRADE
NSW1,2025/03/01 17:50:00,11406.18,196.34,TRADE
NSW1,2025/03/01 17:55:00,11353.07,217.38,TRADE
NSW1,2025/03/01 18:00:00,11346.97,279.39,TRADE
NSW1,2025/03/01 18:05:00,11424.94,238.45,TRADE
NSW1,2025/03/01 18:10:00,11369.17,299.49,TRADE
NSW1,2025/03/01 18:15:00,11303.93,299.49,TRADE
NSW1,2025/03/01 18:20:00,11200.01,220.61,TRADE
NSW1,2025/03/01 18:25:00,11115.74,217.31,TRADE
NSW1,2025/03/01 18:30:00,11042.97,181.55,TRADE
NSW1,2025/03/01 18:35:00,11036,204.82,TRADE
NSW1,2025/03/01 18:40:00,10922.91,178.11,TRADE
NSW1,2025/03/01 18:45:00,10899.09,156.10,TRADE
NSW1,2025/03/01 18:50:00,10948.55,140.44,TRADE
NSW1,2025/03/01 18:55:00,10939.14,154.84,TRADE
NSW1,2025/03/01 19:00:00,10855.82,139.64,TRADE
NSW1,2025/03/01 19:05:00,10853.3,136.69,TRADE
NSW1,2025/03/01 19:10:00,10820.11,113.46,TRADE
NSW1,2025/03/01 19:15:00,10756.02,107.78,TRADE
NSW1,2025/03/01 19:20:00,10691.48,134.50,TRADE
NSW1,2025/03/01 19:25:00,10451.35,139.05,TRADE
NSW1,2025/03/01 19:30:00,10477.3,160.01,TRADE
NSW1,2025/03/01 19:35:00,10412.02,160.01,TRADE
NSW1,2025/03/01 19:40:00,10272.76,145.22,TRADE
NSW1,2025/03/01 19:45:00,10284.25,146.43,TRADE
NSW1,2025/03/01 19:50:00,10225.81,145.57,TRADE
NSW1,2025/03/01 19:55:00,10118.58,134.50,TRADE
NSW1,2025/03/01 20:00:00,10114.02,131.31,TRADE
NSW1,2025/03/01 20:05:00,10081.08,137.14,TRADE
NSW1,2025/03/01 20:10:00,10019.47,135.84,TRADE
NSW1,2025/03/01 20:15:00,9837.29,118.86,TRADE
NSW1,2025/03/01 20:20:00,9878.35,119.32,TRADE
NSW1,2025/03/01 20:25:00,9869.89,120.02,TRADE
NSW1,2025/03/01 20:30:00,9753.26,117.73,TRADE
NSW1,2025/03/01 20:35:00,9650.5,115.47,TRADE
NSW1,2025/03/01 20:40:00,9693.51,123.37,TRADE
NSW1,2025/03/01 20:45:00,9703.17,124.49,TRADE
NSW1,2025/03/01 20:50:00,9612.54,120.02,TRADE
NSW1,2025/03/01 20:55:00,9579.25,117.48,TRADE
NSW1,2025/03/01 21:00:00,9530.46,114.86,TRADE
NSW1,2025/03/01 21:05:00,9441.91,120.02,TRADE
NSW1,2025/03/01 21:10:00,9435.69,125.33,TRADE
NSW1,2025/03/01 21:15:00,9453.86,125.66,TRADE
NSW1,2025/03/01 21:20:00,9416.14,125.86,TRADE
NSW1,2025/03/01 21:25:00,9428.29,127.05,TRADE
NSW1,2025/03/01 21:30:00,9366.9,122.67,TRADE
NSW1,2025/03/01 21:35:00,9313.42,120.17,TRADE
NSW1,2025/03/01 21:40:00,9310.95,125.09,TRADE
NSW1,2025/03/01 21:45:00,9287.57,122.97,TRADE
NSW1,2025/03/01 21:50:00,9245.56,120.02,TRADE
NSW1,2025/03/01 21:55:00,9121.1,117.46,TRADE
NSW1,2025/03/01 22:00:00,9189.85,120.02,TRADE
NSW1,2025/03/01 22:05:00,9127.09,123.58,TRADE
NSW1,2025/03/01 22:10:00,9112.23,140.48,TRADE
NSW1,2025/03/01 22:15:00,9024,151.03,TRADE
NSW1,2025/03/01 22:20:00,8869.6,141.84,TRADE
NSW1,2025/03/01 22:25:00,8850.73,123.32,TRADE
NSW1,2025/03/01 22:30:00,8859.64,121.52,TRADE
NSW1,2025/03/01 22:35:00,8826.23,142.82,TRADE
NSW1,2025/03/01 22:40:00,8759.67,143.65,TRADE
NSW1,2025/03/01 22:45:00,8669.15,127.17,TRADE
NSW1,2025/03/01 22:50:00,8683.44,139.71,TRADE
NSW1,2025/03/01 22:55:00,8605.74,136.23,TRADE
NSW1,2025/03/01 23:00:00,8494.53,133.99,TRADE
NSW1,2025/03/01 23:05:00,8541.31,126.03,TRADE
NSW1,2025/03/01 23:10:00,8445.96,130.45,TRADE
NSW1,2025/03/01 23:15:00,8356.19,129.18,TRADE
NSW1,2025/03/01 23:20:00,8266.22,133.78,TRADE
NSW1,2025/03/01 23:25:00,8260.58,134.57,TRADE
NSW1,2025/03/01 23:30:00,8208.19,126.53,TRADE
NSW1,2025/03/01 23:35:00,8205,129.60,TRADE
NSW1,2025/03/01 23:40:00,8227.35,129.29,TRADE
NSW1,2025/03/01 23:45:00,8094.53,122.56,TRADE
NSW1,2025/03/01 23:50:00,8063.42,115.14,TRADE
NSW1,2025/03/01 23:55:00,8000.63,103.76,TRADE
NSW1,2025/03/02 00:00:00,8030.38,103.15,TRADE
NSW1,2025/03/02 00:05:00,7901.86,105.85,TRADE
NSW1,2025/03/02 00:10:00,7835.36,108.89,TRADE
NSW1,2025/03/02 00:15:00,7829.62,105.90,TRADE
NSW1,2025/03/02 00:20:00,7810.73,108.23,TRADE
NSW1,2025/03/02 00:25:00,7754.54,102.02,TRADE
NSW1,2025/03/02 00:30:00,7656.76,98.60,TRADE
NSW1,2025/03/02 00:35:00,7636.06,89.12,TRADE
NSW1,2025/03/02 00:40:00,7632.6,88.27,TRADE
NSW1,2025/03/02 00:45:00,7561.32,87.50,TRADE
NSW1,2025/03/02 00:50:00,7578.53,87.74,TRADE
NSW1,2025/03/02 00:55:00,7535.29,85.94,TRADE
NSW1,2025/03/02 01:00:00,7528.62,87.23,TRADE
NSW1,2025/03/02 01:05:00,7509.67,86.96,TRADE
NSW1,2025/03/02 01:10:00,7506,85.94,TRADE
NSW1,2025/03/02 01:15:00,7465.88,87.39,TRADE
NSW1,2025/03/02 01:20:00,7378.07,76.72,TRADE
NSW1,2025/03/02 01:25:00,7397.92,85.94,TRADE
NSW1,2025/03/02 01:30:00,7327.32,85.94,TRADE
NSW1,2025/03/02 01:35:00,7243.94,78.90,TRADE
NSW1,2025/03/02 01:40:00,7284,78.87,TRADE
NSW1,2025/03/02 01:45:00,7220.49,78.91,TRADE
NSW1,2025/03/02 01:50:00,7215.66,76.72,TRADE
NSW1,2025/03/02 01:55:00,7091.41,76,TRADE
NSW1,2025/03/02 02:00:00,7131.9,76.72,TRADE
NSW1,2025/03/02 02:05:00,7123.16,88.04,TRADE
NSW1,2025/03/02 02:10:00,7157.76,88.05,TRADE
NSW1,2025/03/02 02:15:00,7177.73,87.85,TRADE
NSW1,2025/03/02 02:20:00,7172.04,87.60,TRADE
NSW1,2025/03/02 02:25:00,7166.32,85.94,TRADE
NSW1,2025/03/02 02:30:00,7152.17,85.94,TRADE
NSW1,2025/03/02 02:35:00,7054.26,79.36,TRADE
NSW1,2025/03/02 02:40:00,7115.44,85.94,TRADE
NSW1,2025/03/02 02:45:00,7098.13,80.34,TRADE
NSW1,2025/03/02 02:50:00,6939.49,75.81,TRADE
NSW1,2025/03/02 02:55:00,6972.84,76.50,TRADE
NSW1,2025/03/02 03:00:00,6892.45,76.72,TRADE
NSW1,2025/03/02 03:05:00,6913.33,76,TRADE
NSW1,2025/03/02 03:10:00,6984.21,80.95,TRADE
NSW1,2025/03/02 03:15:00,7016.29,85.94,TRADE
NSW1,2025/03/02 03:20:00,7070.06,85.94,TRADE
NSW1,2025/03/02 03:25:00,6984.55,76,TRADE
NSW1,2025/03/02 03:30:00,7069.97,81.99,TRADE
NSW1,2025/03/02 03:35:00,6985.95,76.72,TRADE
NSW1,2025/03/02 03:40:00,7005.9,76.72,TRADE
NSW1,2025/03/02 03:45:00,7034.52,76.72,TRADE
NSW1,2025/03/02 03:50:00,7033.33,76,TRADE
NSW1,2025/03/02 03:55:00,6942.19,76,TRADE
NSW1,2025/03/02 04:00:00,6906.14,76,TRADE
NSW1,2025/03/02 04:05:00,6882.82,58.81,TRADE
NSW1,2025/03/02 04:10:00,6825.84,68.29,TRADE
NSW1,2025/03/02 04:15:00,6972.07,76.72,TRADE
NSW1,2025/03/02 04:20:00,6899.37,76,TRADE
NSW1,2025/03/02 04:25:00,6931.93,76.72,TRADE
NSW1,2025/03/02 04:30:00,6893.44,76,TRADE
NSW1,2025/03/02 04:35:00,6879.74,76,TRADE
NSW1,2025/03/02 04:40:00,6929.75,76,TRADE
NSW1,2025/03/02 04:45:00,6999.46,78.72,TRADE
NSW1,2025/03/02 04:50:00,6978.43,83.79,TRADE
NSW1,2025/03/02 04:55:00,6975.81,76.72,TRADE
NSW1,2025/03/02 05:00:00,6982.81,83.87,TRADE
NSW1,2025/03/02 05:05:00,6965.98,81.32,TRADE
NSW1,2025/03/02 05:10:00,6965.08,84.54,TRADE
NSW1,2025/03/02 05:15:00,7000.05,82.77,TRADE
NSW1,2025/03/02 05:20:00,6980.6,88.66,TRADE
NSW1,2025/03/02 05:25:00,6974.2,87.50,TRADE
NSW1,2025/03/02 05:30:00,7023.23,90.17,TRADE
NSW1,2025/03/02 05:35:00,7028.84,88.59,TRADE
NSW1,2025/03/02 05:40:00,7041.5,86.17,TRADE
NSW1,2025/03/02 05:45:00,7004.91,87.50,TRADE
NSW1,2025/03/02 05:50:00,7111.67,91.54,TRADE
NSW1,2025/03/02 05:55:00,7150.57,86.59,TRADE
NSW1,2025/03/02 06:00:00,7172.31,87.50,TRADE
NSW1,2025/03/02 06:05:00,7135.3,87.50,TRADE
NSW1,2025/03/02 06:10:00,7088.76,85.52,TRADE
NSW1,2025/03/02 06:15:00,7167.89,87.50,TRADE
NSW1,2025/03/02 06:20:00,7151.94,88.53,TRADE
NSW1,2025/03/02 06:25:00,7184.78,81.50,TRADE
NSW1,2025/03/02 06:30:00,7125.68,61.65,TRADE
NSW1,2025/03/02 06:35:00,7054.49,61.88,TRADE
NSW1,2025/03/02 06:40:00,7087.29,47.19,TRADE
NSW1,2025/03/02 06:45:00,7138.16,47.80,TRADE
NSW1,2025/03/02 06:50:00,7099.42,12.99,TRADE
NSW1,2025/03/02 06:55:00,7168.8,0,TRADE
NSW1,2025/03/02 07:00:00,7306.43,0,TRADE
NSW1,2025/03/02 07:05:00,7245.13,0,TRADE
NSW1,2025/03/02 07:10:00,7255.59,0,TRADE
NSW1,2025/03/02 07:15:00,7314.32,-14.90,TRADE
NSW1,2025/03/02 07:20:00,7319.52,9.88,TRADE
NSW1,2025/03/02 07:25:00,7164.35,9.51,TRADE
NSW1,2025/03/02 07:30:00,7198.3,6.96,TRADE
NSW1,2025/03/02 07:35:00,7157.26,36.35,TRADE
NSW1,2025/03/02 07:40:00,7170.28,9.81,TRADE
NSW1,2025/03/02 07:45:00,7099.16,20.82,TRADE
NSW1,2025/03/02 07:50:00,7092.46,57.01,TRADE
NSW1,2025/03/02 07:55:00,7050.22,37.02,TRADE
NSW1,2025/03/02 08:00:00,7076.25,55.75,TRADE
NSW1,2025/03/02 08:05:00,7049.9,30.42,TRADE
NSW1,2025/03/02 08:10:00,7044.77,50.30,TRADE
NSW1,2025/03/02 08:15:00,6986.14,36,TRADE
NSW1,2025/03/02 08:20:00,6941.23,9.74,TRADE
NSW1,2025/03/02 08:25:00,6989.5,10.88,TRADE
NSW1,2025/03/02 08:30:00,6919.95,-2,TRADE
NSW1,2025/03/02 08:35:00,6885.44,9.93,TRADE
NSW1,2025/03/02 08:40:00,6778.88,-2,TRADE
NSW1,2025/03/02 08:45:00,6657.77,-22,TRADE
NSW1,2025/03/02 08:50:00,6729.6,-22,TRADE
NSW1,2025/03/02 08:55:00,6649.02,-22,TRADE
NSW1,2025/03/02 09:00:00,6672.45,-12.38,TRADE
NSW1,2025/03/02 09:05:00,6866.46,25.19,TRADE
NSW1,2025/03/02 09:10:00,6994.02,35.05,TRADE
NSW1,2025/03/02 09:15:00,6938.51,37.20,TRADE
NSW1,2025/03/02 09:20:00,6989.9,36,TRADE
NSW1,2025/03/02 09:25:00,6833.75,10.19,TRADE
NSW1,2025/03/02 09:30:00,6823.7,36,TRADE
NSW1,2025/03/02 09:35:00,6940.72,1.60,TRADE
NSW1,2025/03/02 09:40:00,6909.23,13.24,TRADE
NSW1,2025/03/02 09:45:00,6943.3,36,TRADE
NSW1,2025/03/02 09:50:00,6763.37,13.11,TRADE
NSW1,2025/03/02 09:55:00,6738.17,0,TRADE
NSW1,2025/03/02 10:00:00,6817.13,-8.96,TRADE
NSW1,2025/03/02 10:05:00,6762.96,-14.99,TRADE
NSW1,2025/03/02 10:10:00,6752.88,0,TRADE
NSW1,2025/03/02 10:15:00,6722.08,-14.99,TRADE
NSW1,2025/03/02 10:20:00,6761.91,-15.68,TRADE
NSW1,2025/03/02 10:25:00,6746.95,-14.99,TRADE
NSW1,2025/03/02 10:30:00,6725.1,16.72,TRADE
NSW1,2025/03/02 10:35:00,6623.51,-15.19,TRADE
NSW1,2025/03/02 10:40:00,6642.62,34.63,TRADE
NSW1,2025/03/02 10:45:00,6677.75,34.52,TRADE
NSW1,2025/03/02 10:50:00,6631.06,-11.70,TRADE
NSW1,2025/03/02 10:55:00,6588.39,11.29,TRADE
NSW1,2025/03/02 11:00:00,6573.34,-18.41,TRADE
NSW1,2025/03/02 11:05:00,6521.15,57.01,TRADE
NSW1,2025/03/02 11:10:00,6885.08,-4.47,TRADE
NSW1,2025/03/02 11:15:00,6907.06,12.71,TRADE
NSW1,2025/03/02 11:20:00,6924.03,36,TRADE
NSW1,2025/03/02 11:25:00,6757.13,-14.99,TRADE
NSW1,2025/03/02 11:30:00,6723.66,-19.09,TRADE
NSW1,2025/03/02 11:35:00,6654.21,-14.99,TRADE
NSW1,2025/03/02 11:40:00,6603.55,-22,TRADE
NSW1,2025/03/02 11:45:00,6614.45,-29,TRADE
NSW1,2025/03/02 11:50:00,6557.33,-24.23,TRADE
NSW1,2025/03/02 11:55:00,6280.22,-29,TRADE
NSW1,2025/03/02 12:00:00,6319.6,-29,TRADE
NSW1,2025/03/02 12:05:00,6213.09,-24.60,TRADE
NSW1,2025/03/02 12:10:00,6305.42,-29,TRADE
NSW1,2025/03/02 12:15:00,6356.29,-19.99,TRADE
NSW1,2025/03/02 12:20:00,6452.46,-19.99,TRADE
