REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/08/01 05:55:00,8802.55,248.53,TRADE
NSW1,2025/08/01 06:00:00,8864.82,228.40,TRADE
NSW1,2025/08/01 06:05:00,9065.47,229.43,TRADE
NSW1,2025/08/01 06:10:00,9166.71,248.30,TRADE
NSW1,2025/08/01 06:15:00,9276.32,230.47,TRADE
NSW1,2025/08/01 06:20:00,9403.6,278.16,TRADE
NSW1,2025/08/01 06:25:00,9504.65,299.99,TRADE
NSW1,2025/08/01 06:30:00,9587.8,299.96,TRADE
NSW1,2025/08/01 06:35:00,9676,286.90,TRADE
NSW1,2025/08/01 06:40:00,9959.81,299.99,TRADE
NSW1,2025/08/01 06:45:00,10058.97,269.87,TRADE
NSW1,2025/08/01 06:50:00,10116.41,262.95,TRADE
NSW1,2025/08/01 06:55:00,10252.75,299.99,TRADE
NSW1,2025/08/01 07:00:00,10302.59,298.32,TRADE
NSW1,2025/08/01 07:05:00,10483.45,280.90,TRADE
NSW1,2025/08/01 07:10:00,10523.19,299.99,TRADE
NSW1,2025/08/01 07:15:00,10696.33,299.99,TRADE
NSW1,2025/08/01 07:20:00,10761.76,365,TRADE
NSW1,2025/08/01 07:25:00,10897.02,424.86,TRADE
NSW1,2025/08/01 07:30:00,10864.5,349.61,TRADE
NSW1,2025/08/01 07:35:00,10936.12,307.65,TRADE
NSW1,2025/08/01 07:40:00,11024.01,299.99,TRADE
NSW1,2025/08/01 07:45:00,10929.64,267.87,TRADE
NSW1,2025/08/01 07:50:00,10922.94,210.46,TRADE
NSW1,2025/08/01 07:55:00,10983.1,215.53,TRADE
NSW1,2025/08/01 08:00:00,10909.03,134.77,TRADE
NSW1,2025/08/01 08:05:00,10955.23,199.51,TRADE
NSW1,2025/08/01 08:10:00,10867.87,234.13,TRADE
NSW1,2025/08/01 08:15:00,10894.71,249.89,TRADE
NSW1,2025/08/01 08:20:00,10830.56,126.36,TRADE
NSW1,2025/08/01 08:25:00,10836.48,120.89,TRADE
NSW1,2025/08/01 08:30:00,10783.36,90.75,TRADE
NSW1,2025/08/01 08:35:00,10582.92,146.93,TRADE
NSW1,2025/08/01 08:40:00,10520.69,156.99,TRADE
NSW1,2025/08/01 08:45:00,10507.41,153.70,TRADE
NSW1,2025/08/01 08:50:00,10426.14,152.79,TRADE
NSW1,2025/08/01 08:55:00,10380.3,147.75,TRADE
NSW1,2025/08/01 09:00:00,10242.66,119.23,TRADE
NSW1,2025/08/01 09:05:00,10244.87,143.88,TRADE
NSW1,2025/08/01 09:10:00,10260.56,142,TRADE
NSW1,2025/08/01 09:15:00,10150.12,115.77,TRADE
NSW1,2025/08/01 09:20:00,10087.84,114.24,TRADE
NSW1,2025/08/01 09:25:00,10048.34,105.74,TRADE
NSW1,2025/08/01 09:30:00,9956.56,105.74,TRADE
NSW1,2025/08/01 09:35:00,9888.54,128.90,TRADE
NSW1,2025/08/01 09:40:00,9843.24,150.52,TRADE
NSW1,2025/08/01 09:45:00,9787.92,133.63,TRADE
NSW1,2025/08/01 09:50:00,9673.69,118.41,TRADE
NSW1,2025/08/01 09:55:00,9643.14,118.73,TRADE
NSW1,2025/08/01 10:00:00,9600.99,120.79,TRADE
NSW1,2025/08/01 10:05:00,9500.37,120.89,TRADE
NSW1,2025/08/01 10:10:00,9511.69,124.45,TRADE
NSW1,2025/08/01 10:15:00,9400.3,149.05,TRADE
NSW1,2025/08/01 10:20:00,9471.24,117.83,TRADE
NSW1,2025/08/01 10:25:00,9349.02,105.74,TRADE
NSW1,2025/08/01 10:30:00,9355.17,90.11,TRADE
NSW1,2025/08/01 10:35:00,9360.96,85.19,TRADE
NSW1,2025/08/01 10:40:00,9445.35,84.82,TRADE
NSW1,2025/08/01 10:45:00,9341.59,76.80,TRADE
NSW1,2025/08/01 10:50:00,9377.89,78.89,TRADE
NSW1,2025/08/01 10:55:00,9391.03,82.62,TRADE
NSW1,2025/08/01 11:00:00,9399.94,84.85,TRADE
NSW1,2025/08/01 11:05:00,9387.23,89.53,TRADE
NSW1,2025/08/01 11:10:00,9427.24,95.98,TRADE
NSW1,2025/08/01 11:15:00,9382.26,87.15,TRADE
NSW1,2025/08/01 11:20:00,9423,83.52,TRADE
NSW1,2025/08/01 11:25:00,9305.74,76.80,TRADE
NSW1,2025/08/01 11:30:00,9326.47,78.11,TRADE
NSW1,2025/08/01 11:35:00,9373.47,84.79,TRADE
NSW1,2025/08/01 11:40:00,9376.1,83.54,TRADE
NSW1,2025/08/01 11:45:00,9323.41,82.43,TRADE
NSW1,2025/08/01 11:50:00,9320.09,84.65,TRADE
NSW1,2025/08/01 11:55:00,9354.38,79.79,TRADE
NSW1,2025/08/01 12:00:00,9319.69,76.80,TRADE
NSW1,2025/08/01 12:05:00,9287.19,76.58,TRADE
NSW1,2025/08/01 12:10:00,9344.37,80.49,TRADE
NSW1,2025/08/01 12:15:00,9291.85,76.58,TRADE
NSW1,2025/08/01 12:20:00,9194.98,64.89,TRADE
NSW1,2025/08/01 12:25:00,9275.41,81.77,TRADE
NSW1,2025/08/01 12:30:00,9202.21,76.80,TRADE
NSW1,2025/08/01 12:35:00,9176.93,74.34,TRADE
NSW1,2025/08/01 12:40:00,9152.28,76.75,TRADE
NSW1,2025/08/01 12:45:00,9219.49,62.16,TRADE
NSW1,2025/08/01 12:50:00,9242.43,69.91,TRADE
NSW1,2025/08/01 12:55:00,9213.69,75.43,TRADE
NSW1,2025/08/01 13:00:00,9099.17,76.38,TRADE
NSW1,2025/08/01 13:05:00,9082.41,84.79,TRADE
NSW1,2025/08/01 13:10:00,9062.46,75.84,TRADE
NSW1,2025/08/01 13:15:00,9002.92,79.53,TRADE
NSW1,2025/08/01 13:20:00,8967.47,75.61,TRADE
NSW1,2025/08/01 13:25:00,8885.68,62.87,TRADE
NSW1,2025/08/01 13:30:00,8949.46,83.26,TRADE
NSW1,2025/08/01 13:35:00,8988.57,76.54,TRADE
NSW1,2025/08/01 13:40:00,9037.9,82.24,TRADE
NSW1,2025/08/01 13:45:00,8983.85,80.47,TRADE
NSW1,2025/08/01 13:50:00,9057.14,81.50,TRADE
NSW1,2025/08/01 13:55:00,9137.68,86.38,TRADE
NSW1,2025/08/01 14:00:00,9050.27,84.79,TRADE
NSW1,2025/08/01 14:05:00,9157.01,84.75,TRADE
NSW1,2025/08/01 14:10:00,9176.47,86.49,TRADE
NSW1,2025/08/01 14:15:00,9342.5,94.35,TRADE
NSW1,2025/08/01 14:20:00,9332.47,113.93,TRADE
NSW1,2025/08/01 14:25:00,9246.33,87.14,TRADE
NSW1,2025/08/01 14:30:00,9239.73,84.86,TRADE
NSW1,2025/08/01 14:35:00,9287.1,85.90,TRADE
NSW1,2025/08/01 14:40:00,9316.78,100.48,TRADE
NSW1,2025/08/01 14:45:00,9203.6,84.85,TRADE
NSW1,2025/08/01 14:50:00,9312.16,83.03,TRADE
NSW1,2025/08/01 14:55:00,9212.59,80.01,TRADE
NSW1,2025/08/01 15:00:00,9223.39,80.08,TRADE
NSW1,2025/08/01 15:05:00,9143.46,72.78,TRADE
NSW1,2025/08/01 15:10:00,9250.18,81.97,TRADE
NSW1,2025/08/01 15:15:00,9266.33,84.85,TRADE
NSW1,2025/08/01 15:20:00,9336.68,83.78,TRADE
NSW1,2025/08/01 15:25:00,9434.76,80.01,TRADE
NSW1,2025/08/01 15:30:00,9603.46,97.53,TRADE
NSW1,2025/08/01 15:35:00,9720.39,94.01,TRADE
NSW1,2025/08/01 15:40:00,9883.91,102.66,TRADE
NSW1,2025/08/01 15:45:00,10017.17,85.60,TRADE
NSW1,2025/08/01 15:50:00,10118.47,108.86,TRADE
NSW1,2025/08/01 15:55:00,10338.15,133.67,TRADE
NSW1,2025/08/01 16:00:00,10370.58,120.89,TRADE
NSW1,2025/08/01 16:05:00,10517.91,104.30,TRADE
NSW1,2025/08/01 16:10:00,10621.7,120.89,TRADE
NSW1,2025/08/01 16:15:00,10608.35,120.89,TRADE
NSW1,2025/08/01 16:20:00,10702.14,130.65,TRADE
NSW1,2025/08/01 16:25:00,10864.05,176.96,TRADE
NSW1,2025/08/01 16:30:00,11041.62,247.01,TRADE
NSW1,2025/08/01 16:35:00,10949.14,178,TRADE
NSW1,2025/08/01 16:40:00,11114.21,181.74,TRADE
NSW1,2025/08/01 16:45:00,11176.37,217.99,TRADE
NSW1,2025/08/01 16:50:00,11314.85,222.54,TRADE
NSW1,2025/08/01 16:55:00,11364.08,251.29,TRADE
NSW1,2025/08/01 17:00:00,11421.57,248.14,TRADE
NSW1,2025/08/01 17:05:00,11476.88,246.74,TRADE
NSW1,2025/08/01 17:10:00,11457.93,235.14,TRADE
NSW1,2025/08/01 17:15:00,11605.46,265.87,TRADE
NSW1,2025/08/01 17:20:00,11653.78,262.94,TRADE
NSW1,2025/08/01 17:25:00,11704.34,236.48,TRADE
NSW1,2025/08/01 17:30:00,11874.97,284.96,TRADE
NSW1,2025/08/01 17:35:00,11834.49,257.86,TRADE
NSW1,2025/08/01 17:40:00,11925.97,234.79,TRADE
NSW1,2025/08/01 17:45:00,11961.24,250.60,TRADE
NSW1,2025/08/01 17:50:00,12015,261.18,TRADE
NSW1,2025/08/01 17:55:00,11968.98,241.85,TRADE
NSW1,2025/08/01 18:00:00,11959.67,242.17,TRADE
NSW1,2025/08/01 18:05:00,11747.76,203.20,TRADE
NSW1,2025/08/01 18:10:00,11787.55,225.96,TRADE
NSW1,2025/08/01 18:15:00,11708.42,170.19,TRADE
NSW1,2025/08/01 18:20:00,11965.12,230.69,TRADE
NSW1,2025/08/01 18:25:00,11895.35,212.51,TRADE
NSW1,2025/08/01 18:30:00,11869.48,221,TRADE
NSW1,2025/08/01 18:35:00,11865.09,217.17,TRADE
NSW1,2025/08/01 18:40:00,11819.98,217.25,TRADE
NSW1,2025/08/01 18:45:00,11699.28,218.46,TRADE
NSW1,2025/08/01 18:50:00,11774.48,211.01,TRADE
NSW1,2025/08/01 18:55:00,11534.3,171.88,TRADE
NSW1,2025/08/01 19:00:00,11699.26,208.97,TRADE
NSW1,2025/08/01 19:05:00,11612.74,168.61,TRADE
NSW1,2025/08/01 19:10:00,11656.03,217.54,TRADE
NSW1,2025/08/01 19:15:00,11534.66,168.16,TRADE
NSW1,2025/08/01 19:20:00,11482.65,169.16,TRADE
NSW1,2025/08/01 19:25:00,11506.69,169.15,TRADE
NSW1,2025/08/01 19:30:00,11489.36,164.23,TRADE
NSW1,2025/08/01 19:35:00,11347.14,157.35,TRADE
NSW1,2025/08/01 19:40:00,11371.11,170.08,TRADE
NSW1,2025/08/01 19:45:00,11336.37,170.58,TRADE
NSW1,2025/08/01 19:50:00,11291.01,166.86,TRADE
NSW1,2025/08/01 19:55:00,11279.1,162.74,TRADE
NSW1,2025/08/01 20:00:00,11225.45,161.60,TRADE
NSW1,2025/08/01 20:05:00,11207.4,158.44,TRADE
NSW1,2025/08/01 20:10:00,11198.85,170.27,TRADE
NSW1,2025/08/01 20:15:00,11179.95,162.90,TRADE
NSW1,2025/08/01 20:20:00,11138.66,159.26,TRADE
NSW1,2025/08/01 20:25:00,11015.43,140.99,TRADE
NSW1,2025/08/01 20:30:00,11058.91,162.04,TRADE
NSW1,2025/08/01 20:35:00,10971.09,170.25,TRADE
NSW1,2025/08/01 20:40:00,10950.67,162.16,TRADE
NSW1,2025/08/01 20:45:00,10856.31,160.75,TRADE
NSW1,2025/08/01 20:50:00,10825.97,163.34,TRADE
NSW1,2025/08/01 20:55:00,10532.84,151.07,TRADE
NSW1,2025/08/01 21:00:00,10676.87,157.16,TRADE
NSW1,2025/08/01 21:05:00,10602.21,162.98,TRADE
NSW1,2025/08/01 21:10:00,10523.57,161.65,TRADE
NSW1,2025/08/01 21:15:00,10547.67,161.55,TRADE
NSW1,2025/08/01 21:20:00,10428.76,155.45,TRADE
NSW1,2025/08/01 21:25:00,10320.62,139.31,TRADE
NSW1,2025/08/01 21:30:00,10365.37,140.15,TRADE
NSW1,2025/08/01 21:35:00,10260.33,134.88,TRADE
NSW1,2025/08/01 21:40:00,10196.66,141.32,TRADE
NSW1,2025/08/01 21:45:00,10162.88,152.67,TRADE
NSW1,2025/08/01 21:50:00,10109.36,140.70,TRADE
NSW1,2025/08/01 21:55:00,10104.44,140.13,TRADE
NSW1,2025/08/01 22:00:00,9946.75,117.81,TRADE
NSW1,2025/08/01 22:05:00,9830.71,134.92,TRADE
NSW1,2025/08/01 22:10:00,9922.6,200.94,TRADE
NSW1,2025/08/01 22:15:00,9851.68,221.90,TRADE
NSW1,2025/08/01 22:20:00,9788.2,179.17,TRADE
NSW1,2025/08/01 22:25:00,9825.05,224.66,TRADE
NSW1,2025/08/01 22:30:00,9737.23,219.43,TRADE
NSW1,2025/08/01 22:35:00,9621.94,179.87,TRADE
NSW1,2025/08/01 22:40:00,9596.29,178.42,TRADE
NSW1,2025/08/01 22:45:00,9573.75,170.56,TRADE
NSW1,2025/08/01 22:50:00,9540.02,160.26,TRADE
NSW1,2025/08/01 22:55:00,9451.37,130.99,TRADE
NSW1,2025/08/01 23:00:00,9380.46,158.68,TRADE
NSW1,2025/08/01 23:05:00,9363.51,124.72,TRADE
NSW1,2025/08/01 23:10:00,9312.66,130.62,TRADE
NSW1,2025/08/01 23:15:00,9222.06,138.22,TRADE
NSW1,2025/08/01 23:20:00,9222.87,128.84,TRADE
NSW1,2025/08/01 23:25:00,9123.96,110.89,TRADE
NSW1,2025/08/01 23:30:00,9043.53,104.59,TRADE
NSW1,2025/08/01 23:35:00,8975.09,111.79,TRADE
NSW1,2025/08/01 23:40:00,9041.1,120.89,TRADE
NSW1,2025/08/01 23:45:00,8871.36,112.65,TRADE
NSW1,2025/08/01 23:50:00,8906.54,118.25,TRADE
NSW1,2025/08/01 23:55:00,8866.77,124.92,TRADE
NSW1,2025/08/02 00:00:00,8814.54,113.44,TRADE
NSW1,2025/08/02 00:05:00,8779.91,133.27,TRADE
NSW1,2025/08/02 00:10:00,8709.16,159.37,TRADE
NSW1,2025/08/02 00:15:00,8737.91,159.35,TRADE
NSW1,2025/08/02 00:20:00,8655.23,129.24,TRADE
NSW1,2025/08/02 00:25:00,8532.55,130.06,TRADE
NSW1,2025/08/02 00:30:00,8542.24,131.83,TRADE
NSW1,2025/08/02 00:35:00,8531.22,132.88,TRADE
NSW1,2025/08/02 00:40:00,8521.02,159.05,TRADE
NSW1,2025/08/02 00:45:00,8502.67,134.50,TRADE
NSW1,2025/08/02 00:50:00,8465.19,136.27,TRADE
NSW1,2025/08/02 00:55:00,8445.01,127.94,TRADE
NSW1,2025/08/02 01:00:00,8416.64,135.65,TRADE
NSW1,2025/08/02 01:05:00,8400.27,165.06,TRADE
NSW1,2025/08/02 01:10:00,8337.39,140.51,TRADE
NSW1,2025/08/02 01:15:00,8269.27,138.29,TRADE
NSW1,2025/08/02 01:20:00,8161.55,132.24,TRADE
NSW1,2025/08/02 01:25:00,8085.42,132.19,TRADE
NSW1,2025/08/02 01:30:00,8078.42,126.61,TRADE
NSW1,2025/08/02 01:35:00,8006.58,127.35,TRADE
NSW1,2025/08/02 01:40:00,7953.1,120.30,TRADE
NSW1,2025/08/02 01:45:00,7889.28,116.65,TRADE
NSW1,2025/08/02 01:50:00,7851.03,108.89,TRADE
NSW1,2025/08/02 01:55:00,7856.09,113.97,TRADE
NSW1,2025/08/02 02:00:00,7815.29,108.89,TRADE
NSW1,2025/08/02 02:05:00,7727.95,110.04,TRADE
NSW1,2025/08/02 02:10:00,7716.39,121.38,TRADE
NSW1,2025/08/02 02:15:00,7750.33,129.29,TRADE
NSW1,2025/08/02 02:20:00,7720.31,127.59,TRADE
NSW1,2025/08/02 02:25:00,7687.7,110.91,TRADE
NSW1,2025/08/02 02:30:00,7607.38,114.94,TRADE
NSW1,2025/08/02 02:35:00,7643.65,110.97,TRADE
NSW1,2025/08/02 02:40:00,7582.53,105.74,TRADE
NSW1,2025/08/02 02:45:00,7525.78,103.22,TRADE
NSW1,2025/08/02 02:50:00,7468.17,100.45,TRADE
NSW1,2025/08/02 02:55:00,7355.99,99,TRADE
NSW1,2025/08/02 03:00:00,7322.64,99.25,TRADE
NSW1,2025/08/02 03:05:00,7391.13,105.74,TRADE
NSW1,2025/08/02 03:10:00,7342.72,105.74,TRADE
NSW1,2025/08/02 03:15:00,7409.53,109.60,TRADE
NSW1,2025/08/02 03:20:00,7311.91,99,TRADE
NSW1,2025/08/02 03:25:00,7284.98,98.70,TRADE
NSW1,2025/08/02 03:30:00,7277.61,99.94,TRADE
NSW1,2025/08/02 03:35:00,7253.74,105.74,TRADE
NSW1,2025/08/02 03:40:00,7390.06,112.59,TRADE
NSW1,2025/08/02 03:45:00,7351.93,105.20,TRADE
NSW1,2025/08/02 03:50:00,7308.06,100.71,TRADE
NSW1,2025/08/02 03:55:00,7339.49,101.01,TRADE
NSW1,2025/08/02 04:00:00,7312.33,100.41,TRADE
NSW1,2025/08/02 04:05:00,7354.65,93.92,TRADE
NSW1,2025/08/02 04:10:00,7409.16,102.93,TRADE
NSW1,2025/08/02 04:15:00,7361.18,103.05,TRADE
NSW1,2025/08/02 04:20:00,7365.21,104.61,TRADE
NSW1,2025/08/02 04:25:00,7283.8,102.96,TRADE
NSW1,2025/08/02 04:30:00,7351.54,103.19,TRADE
NSW1,2025/08/02 04:35:00,7310.46,102.80,TRADE
NSW1,2025/08/02 04:40:00,7352.18,102.81,TRADE
NSW1,2025/08/02 04:45:00,7371.5,102.76,TRADE
NSW1,2025/08/02 04:50:00,7382.83,102.24,TRADE
NSW1,2025/08/02 04:55:00,7414.66,101.96,TRADE
NSW1,2025/08/02 05:00:00,7380.34,99,TRADE
NSW1,2025/08/02 05:05:00,7387.97,99,TRADE
NSW1,2025/08/02 05:10:00,7493.59,101.07,TRADE
NSW1,2025/08/02 05:15:00,7544.3,100.58,TRADE
NSW1,2025/08/02 05:20:00,7491.73,89.76,TRADE
NSW1,2025/08/02 05:25:00,7522.04,92.97,TRADE
NSW1,2025/08/02 05:30:00,7445.69,92.41,TRADE
NSW1,2025/08/02 05:35:00,7477.89,92.15,TRADE
NSW1,2025/08/02 05:40:00,7528.1,97.54,TRADE
NSW1,2025/08/02 05:45:00,7512.07,99,TRADE
NSW1,2025/08/02 05:50:00,7563.98,105.74,TRADE
NSW1,2025/08/02 05:55:00,7565.35,102.86,TRADE
NSW1,2025/08/02 06:00:00,7662.01,108.93,TRADE
NSW1,2025/08/02 06:05:00,7705.47,99,TRADE
NSW1,2025/08/02 06:10:00,7778.59,108.55,TRADE
NSW1,2025/08/02 06:15:00,7812.48,108.89,TRADE
NSW1,2025/08/02 06:20:00,7904.16,109.03,TRADE
NSW1,2025/08/02 06:25:00,7960.23,125.91,TRADE
NSW1,2025/08/02 06:30:00,7965.81,118.95,TRADE
NSW1,2025/08/02 06:35:00,8069.87,122.23,TRADE
NSW1,2025/08/02 06:40:00,8157.71,124.94,TRADE
NSW1,2025/08/02 06:45:00,8225.88,124.86,TRADE
NSW1,2025/08/02 06:50:00,8210.57,123.38,TRADE
NSW1,2025/08/02 06:55:00,8284.75,124.81,TRADE
NSW1,2025/08/02 07:00:00,8369.96,144.03,TRADE
NSW1,2025/08/02 07:05:00,8383.27,128.04,TRADE
NSW1,2025/08/02 07:10:00,8543.54,126.26,TRADE
NSW1,2025/08/02 07:15:00,8591.08,124.34,TRADE
NSW1,2025/08/02 07:20:00,8582.57,116.80,TRADE
NSW1,2025/08/02 07:25:00,8648.59,106.78,TRADE
NSW1,2025/08/02 07:30:00,8746.67,106.04,TRADE
NSW1,2025/08/02 07:35:00,8835.28,108.89,TRADE
NSW1,2025/08/02 07:40:00,8918.91,105,TRADE
NSW1,2025/08/02 07:45:00,9011.23,93.03,TRADE
NSW1,2025/08/02 07:50:00,9013.3,83.79,TRADE
NSW1,2025/08/02 07:55:00,8964.68,64.89,TRADE
NSW1,2025/08/02 08:00:00,9104.86,76.80,TRADE
NSW1,2025/08/02 08:05:00,9127.24,89.70,TRADE
NSW1,2025/08/02 08:10:00,9135.59,64.55,TRADE
NSW1,2025/08/02 08:15:00,9170.3,69.30,TRADE
NSW1,2025/08/02 08:20:00,9294.48,84.79,TRADE
NSW1,2025/08/02 08:25:00,9292.44,75.80,TRADE
NSW1,2025/08/02 08:30:00,9276.01,76.80,TRADE
NSW1,2025/08/02 08:35:00,9245.62,76.80,TRADE
NSW1,2025/08/02 08:40:00,9369.3,77.80,TRADE
NSW1,2025/08/02 08:45:00,9353.54,76.80,TRADE
NSW1,2025/08/02 08:50:00,9356.56,75.80,TRADE
NSW1,2025/08/02 08:55:00,9338.84,64.89,TRADE
NSW1,2025/08/02 09:00:00,9394.26,75.24,TRADE
NSW1,2025/08/02 09:05:00,9429.22,78.84,TRADE
NSW1,2025/08/02 09:10:00,9509.31,78.30,TRADE
NSW1,2025/08/02 09:15:00,9543.11,77.33,TRADE
NSW1,2025/08/02 09:20:00,9515.32,62.35,TRADE
NSW1,2025/08/02 09:25:00,9470.03,57.49,TRADE
NSW1,2025/08/02 09:30:00,9486.89,58.67,TRADE
NSW1,2025/08/02 09:35:00,9453.55,61.45,TRADE
NSW1,2025/08/02 09:40:00,9563.15,76.80,TRADE
NSW1,2025/08/02 09:45:00,9563.88,60.29,TRADE
NSW1,2025/08/02 09:50:00,9516.83,57.01,TRADE
NSW1,2025/08/02 09:55:00,9584.93,57.01,TRADE
NSW1,2025/08/02 10:00:00,9649.44,65.65,TRADE
NSW1,2025/08/02 10:05:00,9639.43,76.80,TRADE
NSW1,2025/08/02 10:10:00,9665.12,65.17,TRADE
NSW1,2025/08/02 10:15:00,9709.16,66.19,TRADE
NSW1,2025/08/02 10:20:00,9650.54,56.98,TRADE
NSW1,2025/08/02 10:25:00,9736.93,43.57,TRADE
NSW1,2025/08/02 10:30:00,9668.05,57.01,TRADE
NSW1,2025/08/02 10:35:00,9704.47,84.79,TRADE
NSW1,2025/08/02 10:40:00,9694.38,57.01,TRADE
NSW1,2025/08/02 10:45:00,9683.18,35.88,TRADE
NSW1,2025/08/02 10:50:00,9665.53,57.01,TRADE
NSW1,2025/08/02 10:55:00,9555.29,64.90,TRADE
NSW1,2025/08/02 11:00:00,9538.67,39.05,TRADE
NSW1,2025/08/02 11:05:00,9565.52,41.89,TRADE
NSW1,2025/08/02 11:10:00,9584.74,61.43,TRADE
NSW1,2025/08/02 11:15:00,9465.03,35.88,TRADE
NSW1,2025/08/02 11:20:00,9455.37,42.29,TRADE
NSW1,2025/08/02 11:25:00,9448.92,68.27,TRADE
NSW1,2025/08/02 11:30:00,9359.63,31.29,TRADE
NSW1,2025/08/02 11:35:00,9388.18,37.74,TRADE
NSW1,2025/08/02 11:40:00,9497.42,57.01,TRADE
NSW1,2025/08/02 11:45:00,9463.65,56.98,TRADE
NSW1,2025/08/02 11:50:00,9489.54,58.12,TRADE
NSW1,2025/08/02 11:55:00,9522.87,60.14,TRADE
NSW1,2025/08/02 12:00:00,9603.67,57.01,TRADE
NSW1,2025/08/02 12:05:00,9594.93,56.98,TRADE
NSW1,2025/08/02 12:10:00,9684.35,165,TRADE
NSW1,2025/08/02 12:15:00,9687.94,45.32,TRADE
NSW1,2025/08/02 12:20:00,9721.76,56.98,TRADE
