REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/02/01 02:40:00,6199.8,76.37,TRADE
NSW1,2025/02/01 02:45:00,6201.12,75.90,TRADE
NSW1,2025/02/01 02:50:00,6207.15,77.44,TRADE
NSW1,2025/02/01 02:55:00,6271.96,78.40,TRADE
NSW1,2025/02/01 03:00:00,6152.62,76.72,TRADE
NSW1,2025/02/01 03:05:00,6286.37,79.02,TRADE
NSW1,2025/02/01 03:10:00,6257.52,78.34,TRADE
NSW1,2025/02/01 03:15:00,6131.17,76.72,TRADE
NSW1,2025/02/01 03:20:00,6135.48,76.72,TRADE
NSW1,2025/02/01 03:25:00,6127.09,76.72,TRADE
NSW1,2025/02/01 03:30:00,6173.97,73.59,TRADE
NSW1,2025/02/01 03:35:00,6135.12,56.98,TRADE
NSW1,2025/02/01 03:40:00,6124.84,76.72,TRADE
NSW1,2025/02/01 03:45:00,6193.08,78.84,TRADE
NSW1,2025/02/01 03:50:00,6242.6,76.72,TRADE
NSW1,2025/02/01 03:55:00,6186.92,53.89,TRADE
NSW1,2025/02/01 04:00:00,6229.01,76.72,TRADE
NSW1,2025/02/01 04:05:00,6166.27,76,TRADE
NSW1,2025/02/01 04:10:00,6289.05,81.34,TRADE
NSW1,2025/02/01 04:15:00,6307.6,85.94,TRADE
NSW1,2025/02/01 04:20:00,6307.29,87.81,TRADE
NSW1,2025/02/01 04:25:00,6345.49,85.94,TRADE
NSW1,2025/02/01 04:30:00,6300.72,81.71,TRADE
NSW1,2025/02/01 04:35:00,6261.72,82.71,TRADE
NSW1,2025/02/01 04:40:00,6254.75,87.50,TRADE
NSW1,2025/02/01 04:45:00,6417.32,107.59,TRADE
NSW1,2025/02/01 04:50:00,6354.26,85.94,TRADE
NSW1,2025/02/01 04:55:00,6330.89,85.94,TRADE
NSW1,2025/02/01 05:00:00,6415.33,102.75,TRADE
NSW1,2025/02/01 05:05:00,6403.93,97.72,TRADE
NSW1,2025/02/01 05:10:00,6359.22,87.50,TRADE
NSW1,2025/02/01 05:15:00,6386.35,98.43,TRADE
NSW1,2025/02/01 05:20:00,6411.84,85.04,TRADE
NSW1,2025/02/01 05:25:00,6403.67,102.13,TRADE
NSW1,2025/02/01 05:30:00,6444.03,85.84,TRADE
NSW1,2025/02/01 05:35:00,6417.95,95.55,TRADE
NSW1,2025/02/01 05:40:00,6438.04,103.38,TRADE
NSW1,2025/02/01 05:45:00,6399.13,94.35,TRADE
NSW1,2025/02/01 05:50:00,6384.5,87.50,TRADE
NSW1,2025/02/01 05:55:00,6479.23,89.84,TRADE
NSW1,2025/02/01 06:00:00,6491.83,85.94,TRADE
NSW1,2025/02/01 06:05:00,6441.64,82.88,TRADE
NSW1,2025/02/01 06:10:00,6525.4,83.50,TRADE
NSW1,2025/02/01 06:15:00,6590.4,76.72,TRADE
NSW1,2025/02/01 06:20:00,6667.85,76.72,TRADE
NSW1,2025/02/01 06:25:00,6751.33,76.72,TRADE
NSW1,2025/02/01 06:30:00,6763.67,76,TRADE
NSW1,2025/02/01 06:35:00,6790.89,10.84,TRADE
NSW1,2025/02/01 06:40:00,6747.91,38.31,TRADE
NSW1,2025/02/01 06:45:00,6664.11,10.59,TRADE
NSW1,2025/02/01 06:50:00,6584.96,10.62,TRADE
NSW1,2025/02/01 06:55:00,6632.93,20,TRADE
NSW1,2025/02/01 07:00:00,6753.23,32,TRADE
NSW1,2025/02/01 07:05:00,6858.39,44.29,TRADE
NSW1,2025/02/01 07:10:00,6923.16,44.90,TRADE
NSW1,2025/02/01 07:15:00,6949.98,45.14,TRADE
NSW1,2025/02/01 07:20:00,7056.83,60.63,TRADE
NSW1,2025/02/01 07:25:00,7012.86,59.11,TRADE
NSW1,2025/02/01 07:30:00,7039.5,57.01,TRADE
NSW1,2025/02/01 07:35:00,6980.17,75.90,TRADE
NSW1,2025/02/01 07:40:00,6825.7,88.27,TRADE
NSW1,2025/02/01 07:45:00,6751.72,87.72,TRADE
NSW1,2025/02/01 07:50:00,6704.29,87.11,TRADE
NSW1,2025/02/01 07:55:00,6840.21,79.05,TRADE
NSW1,2025/02/01 08:00:00,6799.98,87.99,TRADE
NSW1,2025/02/01 08:05:00,6781.82,87.57,TRADE
NSW1,2025/02/01 08:10:00,6995.31,141.51,TRADE
NSW1,2025/02/01 08:15:00,7014.96,299.98,TRADE
NSW1,2025/02/01 08:20:00,6982.02,228.63,TRADE
NSW1,2025/02/01 08:25:00,6997.02,108.89,TRADE
NSW1,2025/02/01 08:30:00,6891.19,56.98,TRADE
NSW1,2025/02/01 08:35:00,6930.82,76.72,TRADE
NSW1,2025/02/01 08:40:00,6875.81,85.94,TRADE
NSW1,2025/02/01 08:45:00,6859.41,76,TRADE
NSW1,2025/02/01 08:50:00,6810.71,75.90,TRADE
NSW1,2025/02/01 08:55:00,6893.44,56.98,TRADE
NSW1,2025/02/01 09:00:00,6932.91,59.54,TRADE
NSW1,2025/02/01 09:05:00,6837.03,56.98,TRADE
NSW1,2025/02/01 09:10:00,6889.38,57.01,TRADE
NSW1,2025/02/01 09:15:00,6763.06,56.98,TRADE
NSW1,2025/02/01 09:20:00,6705.29,56.62,TRADE
NSW1,2025/02/01 09:25:00,6723.66,56.98,TRADE
NSW1,2025/02/01 09:30:00,6683.24,45.71,TRADE
NSW1,2025/02/01 09:35:00,6539.72,36,TRADE
NSW1,2025/02/01 09:40:00,6546.49,35,TRADE
NSW1,2025/02/01 09:45:00,6437.39,36,TRADE
NSW1,2025/02/01 09:50:00,6337.9,44.42,TRADE
NSW1,2025/02/01 09:55:00,6335.54,44.40,TRADE
NSW1,2025/02/01 10:00:00,6362.97,0,TRADE
NSW1,2025/02/01 10:05:00,6307.65,45.56,TRADE
NSW1,2025/02/01 10:10:00,6302.07,45.81,TRADE
NSW1,2025/02/01 10:15:00,6227.94,56.98,TRADE
NSW1,2025/02/01 10:20:00,6242.91,56.98,TRADE
NSW1,2025/02/01 10:25:00,6266.74,21.64,TRADE
NSW1,2025/02/01 10:30:00,6304.42,36,TRADE
NSW1,2025/02/01 10:35:00,6234.69,20.57,TRADE
NSW1,2025/02/01 10:40:00,6256.69,47.40,TRADE
NSW1,2025/02/01 10:45:00,6309.31,57.01,TRADE
NSW1,2025/02/01 10:50:00,6290.74,45,TRADE
NSW1,2025/02/01 10:55:00,6375.47,36.74,TRADE
NSW1,2025/02/01 11:00:00,6337.24,46.62,TRADE
NSW1,2025/02/01 11:05:00,6373.66,56.98,TRADE
NSW1,2025/02/01 11:10:00,6450.93,57.01,TRADE
NSW1,2025/02/01 11:15:00,6393.92,57.01,TRADE
NSW1,2025/02/01 11:20:00,6429.47,57.01,TRADE
NSW1,2025/02/01 11:25:00,6471,57.01,TRADE
NSW1,2025/02/01 11:30:00,6517.35,57.01,TRADE
NSW1,2025/02/01 11:35:00,6564.33,57.01,TRADE
NSW1,2025/02/01 11:40:00,6384.23,36,TRADE
NSW1,2025/02/01 11:45:00,6407.26,47.32,TRADE
NSW1,2025/02/01 11:50:00,6442.05,47.27,TRADE
NSW1,2025/02/01 11:55:00,6365.39,47.04,TRADE
NSW1,2025/02/01 12:00:00,6321.48,36,TRADE
NSW1,2025/02/01 12:05:00,6251.24,36.16,TRADE
NSW1,2025/02/01 12:10:00,6207.81,46.50,TRADE
NSW1,2025/02/01 12:15:00,6111.41,45.33,TRADE
NSW1,2025/02/01 12:20:00,5964.14,44.77,TRADE
NSW1,2025/02/01 12:25:00,5985.21,35.88,TRADE
NSW1,2025/02/01 12:30:00,5973.84,34.03,TRADE
NSW1,2025/02/01 12:35:00,5896.51,33.42,TRADE
NSW1,2025/02/01 12:40:00,5833.35,42.37,TRADE
NSW1,2025/02/01 12:45:00,5845.78,36,TRADE
NSW1,2025/02/01 12:50:00,5861.55,36,TRADE
NSW1,2025/02/01 12:55:00,5879.73,53.53,TRADE
NSW1,2025/02/01 13:00:00,5808.45,42.11,TRADE
NSW1,2025/02/01 13:05:00,5877.05,36,TRADE
NSW1,2025/02/01 13:10:00,5879.28,39.63,TRADE
NSW1,2025/02/01 13:15:00,5864.02,39.33,TRADE
NSW1,2025/02/01 13:20:00,5905.33,32.89,TRADE
NSW1,2025/02/01 13:25:00,5864.47,39.86,TRADE
NSW1,2025/02/01 13:30:00,5950.1,36,TRADE
NSW1,2025/02/01 13:35:00,5985.37,42.55,TRADE
NSW1,2025/02/01 13:40:00,6123.99,33.28,TRADE
NSW1,2025/02/01 13:45:00,5891.82,32.90,TRADE
NSW1,2025/02/01 13:50:00,6043.18,35.88,TRADE
NSW1,2025/02/01 13:55:00,6084.48,57.01,TRADE
NSW1,2025/02/01 14:00:00,6130.04,57.01,TRADE
NSW1,2025/02/01 14:05:00,6142.76,57.17,TRADE
NSW1,2025/02/01 14:10:00,6049.36,51.70,TRADE
NSW1,2025/02/01 14:15:00,6082.37,52.56,TRADE
NSW1,2025/02/01 14:20:00,6177.27,41.88,TRADE
NSW1,2025/02/01 14:25:00,6235.44,41.12,TRADE
NSW1,2025/02/01 14:30:00,6163.08,50.68,TRADE
NSW1,2025/02/01 14:35:00,6167.72,49.07,TRADE
NSW1,2025/02/01 14:40:00,6338.58,50.39,TRADE
NSW1,2025/02/01 14:45:00,6447.84,48.54,TRADE
NSW1,2025/02/01 14:50:00,6543.07,51.64,TRADE
NSW1,2025/02/01 14:55:00,6375.51,52.09,TRADE
NSW1,2025/02/01 15:00:00,6559.69,50.81,TRADE
NSW1,2025/02/01 15:05:00,6623.55,49.35,TRADE
NSW1,2025/02/01 15:10:00,6703.68,76.69,TRADE
NSW1,2025/02/01 15:15:00,6625.63,54.74,TRADE
NSW1,2025/02/01 15:20:00,6857.18,86.03,TRADE
NSW1,2025/02/01 15:25:00,7040.52,79.89,TRADE
NSW1,2025/02/01 15:30:00,7135.12,81,TRADE
NSW1,2025/02/01 15:35:00,7208.04,75.90,TRADE
NSW1,2025/02/01 15:40:00,7334.12,55.64,TRADE
NSW1,2025/02/01 15:45:00,7405.82,57.01,TRADE
NSW1,2025/02/01 15:50:00,7452.22,56.40,TRADE
NSW1,2025/02/01 15:55:00,7454.8,56.38,TRADE
NSW1,2025/02/01 16:00:00,7396.15,57.01,TRADE
NSW1,2025/02/01 16:05:00,7475.38,36,TRADE
NSW1,2025/02/01 16:10:00,7668.04,53.92,TRADE
NSW1,2025/02/01 16:15:00,7787.79,39.13,TRADE
NSW1,2025/02/01 16:20:00,7869.98,0,TRADE
NSW1,2025/02/01 16:25:00,8002.45,36,TRADE
NSW1,2025/02/01 16:30:00,8036.56,80.23,TRADE
NSW1,2025/02/01 16:35:00,8124.95,75.90,TRADE
NSW1,2025/02/01 16:40:00,8217.86,75.90,TRADE
NSW1,2025/02/01 16:45:00,8339.95,80.19,TRADE
NSW1,2025/02/01 16:50:00,8326.62,85.04,TRADE
NSW1,2025/02/01 16:55:00,8420.06,70.89,TRADE
NSW1,2025/02/01 17:00:00,8568.89,71.95,TRADE
NSW1,2025/02/01 17:05:00,8558.16,75.41,TRADE
NSW1,2025/02/01 17:10:00,8488.76,90.07,TRADE
NSW1,2025/02/01 17:15:00,8507.34,86.18,TRADE
NSW1,2025/02/01 17:20:00,8554.65,75.05,TRADE
NSW1,2025/02/01 17:25:00,8598.23,74.68,TRADE
NSW1,2025/02/01 17:30:00,8489.74,74.80,TRADE
NSW1,2025/02/01 17:35:00,8569.26,75.57,TRADE
NSW1,2025/02/01 17:40:00,8591.58,87.82,TRADE
NSW1,2025/02/01 17:45:00,8674.47,114.55,TRADE
NSW1,2025/02/01 17:50:00,8560.32,113.82,TRADE
NSW1,2025/02/01 17:55:00,8499.07,113.92,TRADE
NSW1,2025/02/01 18:00:00,8480.25,228.76,TRADE
NSW1,2025/02/01 18:05:00,8661.98,142.22,TRADE
NSW1,2025/02/01 18:10:00,8663.7,140.56,TRADE
NSW1,2025/02/01 18:15:00,8616.56,213.05,TRADE
NSW1,2025/02/01 18:20:00,8617.51,152.41,TRADE
NSW1,2025/02/01 18:25:00,8581.16,141.32,TRADE
NSW1,2025/02/01 18:30:00,8615.27,212.08,TRADE
NSW1,2025/02/01 18:35:00,8488.3,230.66,TRADE
NSW1,2025/02/01 18:40:00,8666.19,299.99,TRADE
NSW1,2025/02/01 18:45:00,8342.4,144.21,TRADE
NSW1,2025/02/01 18:50:00,8297.2,152.86,TRADE
NSW1,2025/02/01 18:55:00,8260.98,153.27,TRADE
NSW1,2025/02/01 19:00:00,8261.58,190,TRADE
NSW1,2025/02/01 19:05:00,8184.76,152.29,TRADE
NSW1,2025/02/01 19:10:00,8142.28,126.51,TRADE
NSW1,2025/02/01 19:15:00,8154.13,142.66,TRADE
NSW1,2025/02/01 19:20:00,8224.34,141.80,TRADE
NSW1,2025/02/01 19:25:00,8196.32,142.71,TRADE
NSW1,2025/02/01 19:30:00,8172.88,142.84,TRADE
NSW1,2025/02/01 19:35:00,8250.29,144.74,TRADE
NSW1,2025/02/01 19:40:00,8455.66,162.68,TRADE
NSW1,2025/02/01 19:45:00,8530.85,221.23,TRADE
NSW1,2025/02/01 19:50:00,8454.94,192.74,TRADE
NSW1,2025/02/01 19:55:00,8388.35,160.55,TRADE
NSW1,2025/02/01 20:00:00,8511.87,161.96,TRADE
NSW1,2025/02/01 20:05:00,8491.15,188.24,TRADE
NSW1,2025/02/01 20:10:00,8454.05,198.30,TRADE
NSW1,2025/02/01 20:15:00,8475.11,160.67,TRADE
NSW1,2025/02/01 20:20:00,8378.73,153.45,TRADE
NSW1,2025/02/01 20:25:00,8360.56,154.44,TRADE
NSW1,2025/02/01 20:30:00,8384.26,154.05,TRADE
NSW1,2025/02/01 20:35:00,8382.46,156.30,TRADE
NSW1,2025/02/01 20:40:00,8364.42,156.19,TRADE
NSW1,2025/02/01 20:45:00,8315.52,153.62,TRADE
NSW1,2025/02/01 20:50:00,8264.57,129.95,TRADE
NSW1,2025/02/01 20:55:00,8188.17,121.68,TRADE
NSW1,2025/02/01 21:00:00,8175.73,104.83,TRADE
NSW1,2025/02/01 21:05:00,8111.74,132.86,TRADE
NSW1,2025/02/01 21:10:00,8067.93,150.48,TRADE
NSW1,2025/02/01 21:15:00,8111.72,125.40,TRADE
NSW1,2025/02/01 21:20:00,8094.16,126.29,TRADE
NSW1,2025/02/01 21:25:00,8069.9,125.55,TRADE
NSW1,2025/02/01 21:30:00,8062.6,125.72,TRADE
NSW1,2025/02/01 21:35:00,8075.87,127.49,TRADE
NSW1,2025/02/01 21:40:00,8092.74,151.84,TRADE
NSW1,2025/02/01 21:45:00,8044.63,126.53,TRADE
NSW1,2025/02/01 21:50:00,8055.02,125.52,TRADE
NSW1,2025/02/01 21:55:00,7963.29,111.32,TRADE
NSW1,2025/02/01 22:00:00,7910.76,107.38,TRADE
NSW1,2025/02/01 22:05:00,7925.65,117.70,TRADE
NSW1,2025/02/01 22:10:00,8000.93,123.92,TRADE
NSW1,2025/02/01 22:15:00,7951.47,126.35,TRADE
NSW1,2025/02/01 22:20:00,7857.26,111.17,TRADE
NSW1,2025/02/01 22:25:00,7845.76,111.03,TRADE
NSW1,2025/02/01 22:30:00,7900.47,114.43,TRADE
NSW1,2025/02/01 22:35:00,7820.92,113.86,TRADE
NSW1,2025/02/01 22:40:00,7850.41,116.01,TRADE
NSW1,2025/02/01 22:45:00,7744.46,100.80,TRADE
NSW1,2025/02/01 22:50:00,7767.5,108.89,TRADE
NSW1,2025/02/01 22:55:00,7739.25,108.89,TRADE
NSW1,2025/02/01 23:00:00,7679.29,101.10,TRADE
NSW1,2025/02/01 23:05:00,7668.65,121.95,TRADE
NSW1,2025/02/01 23:10:00,7685.32,147.06,TRADE
NSW1,2025/02/01 23:15:00,7638.12,157.77,TRADE
NSW1,2025/02/01 23:20:00,7500.12,128.62,TRADE
NSW1,2025/02/01 23:25:00,7478.41,133.48,TRADE
NSW1,2025/02/01 23:30:00,7366.9,124.25,TRADE
NSW1,2025/02/01 23:35:00,7330.96,119.40,TRADE
NSW1,2025/02/01 23:40:00,7313.04,131.03,TRADE
NSW1,2025/02/01 23:45:00,7268.81,126.23,TRADE
NSW1,2025/02/01 23:50:00,7328.57,125.29,TRADE
NSW1,2025/02/01 23:55:00,7274.87,116.04,TRADE
NSW1,2025/02/02 00:00:00,7242,108.89,TRADE
NSW1,2025/02/02 00:05:00,7171.24,108.89,TRADE
NSW1,2025/02/02 00:10:00,7221.56,108.89,TRADE
NSW1,2025/02/02 00:15:00,7217,108.89,TRADE
NSW1,2025/02/02 00:20:00,7158.78,104.50,TRADE
NSW1,2025/02/02 00:25:00,7152.91,104.74,TRADE
NSW1,2025/02/02 00:30:00,7015.35,93.03,TRADE
NSW1,2025/02/02 00:35:00,6996.53,104.72,TRADE
NSW1,2025/02/02 00:40:00,7028.7,108.27,TRADE
NSW1,2025/02/02 00:45:00,6937.01,104.50,TRADE
NSW1,2025/02/02 00:50:00,6973.4,108.89,TRADE
NSW1,2025/02/02 00:55:00,6831.52,98.03,TRADE
NSW1,2025/02/02 01:00:00,6900.63,94.56,TRADE
NSW1,2025/02/02 01:05:00,6857.64,88.45,TRADE
NSW1,2025/02/02 01:10:00,6850.86,85.32,TRADE
NSW1,2025/02/02 01:15:00,6774.77,89.62,TRADE
NSW1,2025/02/02 01:20:00,6737.25,81.27,TRADE
NSW1,2025/02/02 01:25:00,6599.72,87.50,TRADE
NSW1,2025/02/02 01:30:00,6701.92,94.13,TRADE
NSW1,2025/02/02 01:35:00,6591.24,85.94,TRADE
NSW1,2025/02/02 01:40:00,6638.95,94.16,TRADE
NSW1,2025/02/02 01:45:00,6629.75,82.37,TRADE
NSW1,2025/02/02 01:50:00,6620.11,80.66,TRADE
NSW1,2025/02/02 01:55:00,6544.12,79.69,TRADE
NSW1,2025/02/02 02:00:00,6525.93,75.90,TRADE
NSW1,2025/02/02 02:05:00,6540.78,79.54,TRADE
NSW1,2025/02/02 02:10:00,6498.47,78.47,TRADE
NSW1,2025/02/02 02:15:00,6403.36,75.90,TRADE
NSW1,2025/02/02 02:20:00,6438.43,76,TRADE
NSW1,2025/02/02 02:25:00,6401.92,75.90,TRADE
NSW1,2025/02/02 02:30:00,6420.64,76,TRADE
NSW1,2025/02/02 02:35:00,6439.63,53.97,TRADE
NSW1,2025/02/02 02:40:00,6365.19,54.01,TRADE
NSW1,2025/02/02 02:45:00,6400.48,60.93,TRADE
NSW1,2025/02/02 02:50:00,6380.82,55.01,TRADE
NSW1,2025/02/02 02:55:00,6359.35,56.98,TRADE
NSW1,2025/02/02 03:00:00,6341.07,57.01,TRADE
NSW1,2025/02/02 03:05:00,6309.12,60.48,TRADE
NSW1,2025/02/02 03:10:00,6330.47,76,TRADE
NSW1,2025/02/02 03:15:00,6328.22,59.78,TRADE
NSW1,2025/02/02 03:20:00,6276.68,57.01,TRADE
NSW1,2025/02/02 03:25:00,6255.2,67.75,TRADE
NSW1,2025/02/02 03:30:00,6271.63,57.79,TRADE
NSW1,2025/02/02 03:35:00,6251.33,57.01,TRADE
NSW1,2025/02/02 03:40:00,6291.73,58.98,TRADE
NSW1,2025/02/02 03:45:00,6293.85,68.86,TRADE
NSW1,2025/02/02 03:50:00,6267.6,57.14,TRADE
NSW1,2025/02/02 03:55:00,6250.69,56.01,TRADE
NSW1,2025/02/02 04:00:00,6299.13,57.01,TRADE
NSW1,2025/02/02 04:05:00,6341.44,76,TRADE
NSW1,2025/02/02 04:10:00,6435.85,76,TRADE
NSW1,2025/02/02 04:15:00,6397.47,75.90,TRADE
NSW1,2025/02/02 04:20:00,6289.47,60,TRADE
NSW1,2025/02/02 04:25:00,6323.07,76,TRADE
NSW1,2025/02/02 04:30:00,6325.38,60,TRADE
NSW1,2025/02/02 04:35:00,6402.89,75.90,TRADE
NSW1,2025/02/02 04:40:00,6382.9,60,TRADE
NSW1,2025/02/02 04:45:00,6328.19,60,TRADE
NSW1,2025/02/02 04:50:00,6419.77,75.90,TRADE
NSW1,2025/02/02 04:55:00,6368.63,60,TRADE
NSW1,2025/02/02 05:00:00,6353.51,75.90,TRADE
NSW1,2025/02/02 05:05:00,6327.04,75.90,TRADE
NSW1,2025/02/02 05:10:00,6399.24,76,TRADE
NSW1,2025/02/02 05:15:00,6394.34,79.20,TRADE
NSW1,2025/02/02 05:20:00,6399.15,76,TRADE
NSW1,2025/02/02 05:25:00,6488.07,76,TRADE
NSW1,2025/02/02 05:30:00,6489.83,76,TRADE
NSW1,2025/02/02 05:35:00,6363.11,76.72,TRADE
NSW1,2025/02/02 05:40:00,6408.33,76,TRADE
NSW1,2025/02/02 05:45:00,6416.63,76,TRADE
NSW1,2025/02/02 05:50:00,6414.96,76,TRADE
NSW1,2025/02/02 05:55:00,6445.04,60,TRADE
NSW1,2025/02/02 06:00:00,6308.73,56.98,TRADE
NSW1,2025/02/02 06:05:00,6201.95,68.28,TRADE
NSW1,2025/02/02 06:10:00,6230.86,56.98,TRADE
NSW1,2025/02/02 06:15:00,6256.05,44.44,TRADE
NSW1,2025/02/02 06:20:00,6184.06,43.82,TRADE
NSW1,2025/02/02 06:25:00,6166.97,41.29,TRADE
NSW1,2025/02/02 06:30:00,6196.43,0,TRADE
NSW1,2025/02/02 06:35:00,6186.03,-8.31,TRADE
NSW1,2025/02/02 06:40:00,6143.28,0,TRADE
NSW1,2025/02/02 06:45:00,6184.99,-8.17,TRADE
NSW1,2025/02/02 06:50:00,6184.88,0.17,TRADE
NSW1,2025/02/02 06:55:00,6123.89,-8.18,TRADE
NSW1,2025/02/02 07:00:00,6064.56,-18.27,TRADE
NSW1,2025/02/02 07:05:00,6077.51,-8.23,TRADE
NSW1,2025/02/02 07:10:00,6044.1,-21.07,TRADE
NSW1,2025/02/02 07:15:00,6058.07,-28.98,TRADE
NSW1,2025/02/02 07:20:00,6058.84,-20.66,TRADE
NSW1,2025/02/02 07:25:00,6000.43,-14.76,TRADE
NSW1,2025/02/02 07:30:00,6029.28,-28.34,TRADE
NSW1,2025/02/02 07:35:00,5929.73,-28.40,TRADE
NSW1,2025/02/02 07:40:00,5965.41,-21.21,TRADE
NSW1,2025/02/02 07:45:00,5826.41,-14.45,TRADE
NSW1,2025/02/02 07:50:00,5895.72,-21.39,TRADE
NSW1,2025/02/02 07:55:00,5916.06,-21.45,TRADE
NSW1,2025/02/02 08:00:00,5790.83,-21.73,TRADE
NSW1,2025/02/02 08:05:00,5801.52,-21.94,TRADE
NSW1,2025/02/02 08:10:00,5852.17,1,TRADE
NSW1,2025/02/02 08:15:00,5758.85,33.33,TRADE
NSW1,2025/02/02 08:20:00,5763.75,1,TRADE
NSW1,2025/02/02 08:25:00,5809.83,-21.88,TRADE
NSW1,2025/02/02 08:30:00,5807,-0.01,TRADE
NSW1,2025/02/02 08:35:00,5808.11,5.53,TRADE
NSW1,2025/02/02 08:40:00,5761.28,20,TRADE
NSW1,2025/02/02 08:45:00,5867.03,36.24,TRADE
NSW1,2025/02/02 08:50:00,5820.61,0,TRADE
NSW1,2025/02/02 08:55:00,5887.39,0,TRADE
NSW1,2025/02/02 09:00:00,5711.3,0,TRADE
NSW1,2025/02/02 09:05:00,5730.17,36,TRADE
NSW1,2025/02/02 09:10:00,5946.9,1,TRADE
NSW1,2025/02/02 09:15:00,5858.36,36,TRADE
NSW1,2025/02/02 09:20:00,5842.27,20,TRADE
NSW1,2025/02/02 09:25:00,5734.83,-0.01,TRADE
NSW1,2025/02/02 09:30:00,5666.96,-32,TRADE
NSW1,2025/02/02 09:35:00,5642.96,-26.35,TRADE
NSW1,2025/02/02 09:40:00,5705.4,20,TRADE
NSW1,2025/02/02 09:45:00,5629.02,-16.05,TRADE
NSW1,2025/02/02 09:50:00,5634.85,20,TRADE
NSW1,2025/02/02 09:55:00,5646.26,20,TRADE
NSW1,2025/02/02 10:00:00,5584.65,0,TRADE
NSW1,2025/02/02 10:05:00,5470.69,36,TRADE
NSW1,2025/02/02 10:10:00,5677.94,36.87,TRADE
NSW1,2025/02/02 10:15:00,5484.75,20,TRADE
NSW1,2025/02/02 10:20:00,5537.89,36,TRADE
NSW1,2025/02/02 10:25:00,5586.21,36,TRADE
NSW1,2025/02/02 10:30:00,5654.13,36,TRADE
NSW1,2025/02/02 10:35:00,5557.96,36,TRADE
NSW1,2025/02/02 10:40:00,5569.11,36,TRADE
NSW1,2025/02/02 10:45:00,5596.15,0,TRADE
NSW1,2025/02/02 10:50:00,5540.99,20,TRADE
NSW1,2025/02/02 10:55:00,5512.6,0,TRADE
NSW1,2025/02/02 11:00:00,5406.97,21.04,TRADE
NSW1,2025/02/02 11:05:00,5395.95,21.04,TRADE
NSW1,2025/02/02 11:10:00,5320.75,0,TRADE
NSW1,2025/02/02 11:15:00,5408.82,36,TRADE
NSW1,2025/02/02 11:20:00,5419.44,20,TRADE
NSW1,2025/02/02 11:25:00,5440.36,20,TRADE
NSW1,2025/02/02 11:30:00,5266.98,0,TRADE
NSW1,2025/02/02 11:35:00,5378.92,20,TRADE
NSW1,2025/02/02 11:40:00,5361.3,0,TRADE
NSW1,2025/02/02 11:45:00,5360.12,20,TRADE
NSW1,2025/02/02 11:50:00,5250.73,0,TRADE
NSW1,2025/02/02 11:55:00,5249.11,-26.32,TRADE
NSW1,2025/02/02 12:00:00,5218.17,-5.84,TRADE
NSW1,2025/02/02 12:05:00,5193.17,-25.47,TRADE
NSW1,2025/02/02 12:10:00,5295.69,-28.48,TRADE
NSW1,2025/02/02 12:15:00,5246.28,-31.03,TRADE
NSW1,2025/02/02 12:20:00,5299,-25.45,TRADE
NSW1,2025/02/02 12:25:00,5232.33,-19.41,TRADE
NSW1,2025/02/02 12:30:00,5266.22,-21.85,TRADE
NSW1,2025/02/02 12:35:00,5269.63,-14.03,TRADE
